adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,5,7,NP2,NP2-Causality,sie,sie,"Johannes verehrte Julia, weil sie von Anfang an beeindruckend war und die Menge begeisterte.",Wen verehrte Johannes? (Julia / Jana),adored,ExpStim,6.0,18.0,2.54,-74,mächtig,34.16,7.0,verehrte,2.75,8.0,93.75,"Johannes verehrte Julia,
weil_sie von Anfang an beeindruckend_war und die_Menge begeisterte.",Wen verehrte Johannes?,Julia,Jana,sie,sie,F,3,NP2,Julia,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,7,NP2,NP2-Causality,er,amb,"Johannes verehrte Jürgen, weil er von Anfang an beeindruckend war und die Menge begeisterte.",Wen verehrte Johannes? (Jürgen / David),adored,ExpStim,6.0,18.0,2.54,-74,mächtig,34.16,7.0,verehrte,2.75,8.0,93.75,"Johannes verehrte Jürgen,
weil_er von Anfang an beeindruckend_war und die_Menge begeisterte.",Wen verehrte Johannes?,Jürgen,David,er,er,F,3,NP2,Jürgen,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,7,NP2,NP2-Causality,sie,amb,"Claudia verehrte Julia, weil sie von Anfang an beeindruckend war und die Menge begeisterte.",Wen verehrte Claudia? (Julia / Susanne),adored,ExpStim,6.0,18.0,2.54,-74,mächtig,34.16,7.0,verehrte,2.75,8.0,93.75,"Claudia verehrte Julia,
weil_sie von Anfang an beeindruckend_war und die_Menge begeisterte.",Wen verehrte Claudia?,Julia,Susanne,sie,sie,F,3,NP2,Julia,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,7,NP2,NP2-Causality,er,er,"Claudia verehrte Jürgen, weil er von Anfang an beeindruckend war und die Menge begeisterte.",Wen verehrte Claudia? (Jürgen / Daniel),adored,ExpStim,6.0,18.0,2.54,-74,mächtig,34.16,7.0,verehrte,2.75,8.0,93.75,"Claudia verehrte Jürgen,
weil_er von Anfang an beeindruckend_war und die_Menge begeisterte.",Wen verehrte Claudia?,Jürgen,Daniel,er,er,F,3,NP2,Jürgen,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,8,NP2,NP1-Causality,er,er,"Philipp beruhigte Susanne, weil er in der Nacht fürsorglich war und den Tee kochte.",Wer beruhigte Susanne? (Philipp / Karl),calmed down,AgP,6.0,0.0,0.27,-79,besorgt,15.02,7.0,beruhigte,1.31,9.0,31.25,"Philipp beruhigte Susanne,
weil_er in der Nacht fürsorglich_war und den_Tee kochte.",Wer beruhigte Susanne?,Philipp,Karl,er,er,F,2,NP1,Philipp,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,8,NP2,NP1-Causality,er,amb,"Philipp beruhigte Alexander, weil er in der Nacht fürsorglich war und den Tee kochte.",Wer beruhigte Alexander? (Philipp / Tobias),calmed down,AgP,6.0,0.0,0.27,-79,besorgt,15.02,7.0,beruhigte,1.31,9.0,31.25,"Philipp beruhigte Alexander,
weil_er in der Nacht fürsorglich_war und den_Tee kochte.",Wer beruhigte Alexander?,Philipp,Tobias,er,er,F,2,NP1,Philipp,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,8,NP2,NP1-Causality,sie,amb,"Daniela beruhigte Susanne, weil sie in der Nacht fürsorglich war und den Tee kochte.",Wer beruhigte Susanne? (Daniela / Martina),calmed down,AgP,6.0,0.0,0.27,-79,besorgt,15.02,7.0,beruhigte,1.31,9.0,31.25,"Daniela beruhigte Susanne,
weil_sie in der Nacht fürsorglich_war und den_Tee kochte.",Wer beruhigte Susanne?,Daniela,Martina,sie,sie,F,2,NP1,Daniela,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,8,NP2,NP1-Causality,sie,sie,"Daniela beruhigte Alexander, weil sie in der Nacht fürsorglich war und den Tee kochte.",Wer beruhigte Alexander? (Daniela / Jasmin),calmed down,AgP,6.0,0.0,0.27,-79,besorgt,15.02,7.0,beruhigte,1.31,9.0,31.25,"Daniela beruhigte Alexander,
weil_sie in der Nacht fürsorglich_war und den_Tee kochte.",Wer beruhigte Alexander?,Daniela,Jasmin,sie,sie,F,2,NP1,Daniela,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,8,NP2,NP2-Causality,sie,sie,"Philipp beruhigte Susanne, weil sie in der Nacht hilflos war und den Rat suchte.",Wer beruhigte Susanne? (Philipp / Florian),calmed down,AgP,6.0,0.0,0.27,-79,professionell,30.71,13.0,beruhigte,1.31,9.0,31.25,"Philipp beruhigte Susanne,
weil_sie in der Nacht hilflos_war und den_Rat suchte.",Wer beruhigte Susanne?,Philipp,Florian,er,er,F,2,NP2,Philipp,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,8,NP2,NP2-Causality,er,amb,"Philipp beruhigte Alexander, weil er in der Nacht hilflos war und den Rat suchte.",Wer beruhigte Alexander? (Philipp / Paul),calmed down,AgP,6.0,0.0,0.27,-79,professionell,30.71,13.0,beruhigte,1.31,9.0,31.25,"Philipp beruhigte Alexander,
weil_er in der Nacht hilflos_war und den_Rat suchte.",Wer beruhigte Alexander?,Philipp,Paul,er,er,F,2,NP2,Philipp,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,8,NP2,NP2-Causality,sie,amb,"Daniela beruhigte Susanne, weil sie in der Nacht hilflos war und den Rat suchte.",Wer beruhigte Susanne? (Daniela / Linda),calmed down,AgP,6.0,0.0,0.27,-79,professionell,30.71,13.0,beruhigte,1.31,9.0,31.25,"Daniela beruhigte Susanne,
weil_sie in der Nacht hilflos_war und den_Rat suchte.",Wer beruhigte Susanne?,Daniela,Linda,sie,sie,F,2,NP2,Daniela,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,8,NP2,NP2-Causality,er,er,"Daniela beruhigte Alexander, weil er in der Nacht hilflos war und den Rat suchte.",Wer beruhigte Alexander? (Daniela / Petra),calmed down,AgP,6.0,0.0,0.27,-79,professionell,30.71,13.0,beruhigte,1.31,9.0,31.25,"Daniela beruhigte Alexander,
weil_er in der Nacht hilflos_war und den_Rat suchte.",Wer beruhigte Alexander?,Daniela,Petra,sie,sie,F,2,NP2,Daniela,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,9,neutral,NP1-Causality,er,er,"Andreas beschuldigte Johanna, weil er seit einiger Zeit streng war und keine Ausreden akzeptierte.",Wer beschuldigte Johanna? (Andreas / Jürgen),accused,AgEvo,7.0,90.0,-2.0,2,unbestechlich,0.88,13.0,beschuldigte,2.97,6.0,43.75,"Andreas beschuldigte Johanna,
weil_er seit einiger Zeit streng_war und keine_Ausreden akzeptierte.",Wer beschuldigte Johanna?,Andreas,Jürgen,er,er,F,2,NP1,Andreas,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,9,neutral,NP1-Causality,er,amb,"Andreas beschuldigte Thomas, weil er seit einiger Zeit streng war und keine Ausreden akzeptierte.",Wer beschuldigte Thomas? (Andreas / Sebastian),accused,AgEvo,7.0,90.0,-2.0,2,unbestechlich,0.88,13.0,beschuldigte,2.97,6.0,43.75,"Andreas beschuldigte Thomas,
weil_er seit einiger Zeit streng_war und keine_Ausreden akzeptierte.",Wer beschuldigte Thomas?,Andreas,Sebastian,er,er,F,2,NP1,Andreas,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,9,neutral,NP1-Causality,sie,amb,"Lisa beschuldigte Johanna, weil sie seit einiger Zeit streng war und keine Ausreden akzeptierte.",Wer beschuldigte Johanna? (Lisa / Anna),accused,AgEvo,7.0,90.0,-2.0,2,unbestechlich,0.88,13.0,beschuldigte,2.97,6.0,43.75,"Lisa beschuldigte Johanna,
weil_sie seit einiger Zeit streng_war und keine_Ausreden akzeptierte.",Wer beschuldigte Johanna?,Lisa,Anna,sie,sie,F,2,NP1,Lisa,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,9,neutral,NP1-Causality,sie,sie,"Lisa beschuldigte Thomas, weil sie seit einiger Zeit streng war und keine Ausreden akzeptierte.",Wer beschuldigte Thomas? (Lisa / Sabine),accused,AgEvo,7.0,90.0,-2.0,2,unbestechlich,0.88,13.0,beschuldigte,2.97,6.0,43.75,"Lisa beschuldigte Thomas,
weil_sie seit einiger Zeit streng_war und keine_Ausreden akzeptierte.",Wer beschuldigte Thomas?,Lisa,Sabine,sie,sie,F,2,NP1,Lisa,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,9,neutral,NP2-Causality,sie,sie,"Andreas beschuldigte Johanna, weil sie seit einiger Zeit kriminell war und die Sachen stahl.",Wer beschuldigte Johanna? (Andreas / Philipp),accused,AgEvo,7.0,90.0,-2.0,2,kriminell,11.35,9.0,beschuldigte,2.97,6.0,43.75,"Andreas beschuldigte Johanna,
weil_sie seit einiger Zeit kriminell_war und die_Sachen stahl.",Wer beschuldigte Johanna?,Andreas,Philipp,er,er,F,2,NP2,Andreas,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,9,neutral,NP2-Causality,er,amb,"Andreas beschuldigte Thomas, weil er seit einiger Zeit kriminell war und die Sachen stahl.",Wer beschuldigte Thomas? (Andreas / Karl),accused,AgEvo,7.0,90.0,-2.0,2,kriminell,11.35,9.0,beschuldigte,2.97,6.0,43.75,"Andreas beschuldigte Thomas,
weil_er seit einiger Zeit kriminell_war und die_Sachen stahl.",Wer beschuldigte Thomas?,Andreas,Karl,er,er,F,2,NP2,Andreas,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,9,neutral,NP2-Causality,sie,amb,"Lisa beschuldigte Johanna, weil sie seit einiger Zeit kriminell war und die Sachen stahl.",Wer beschuldigte Johanna? (Lisa / Jana),accused,AgEvo,7.0,90.0,-2.0,2,kriminell,11.35,9.0,beschuldigte,2.97,6.0,43.75,"Lisa beschuldigte Johanna,
weil_sie seit einiger Zeit kriminell_war und die_Sachen stahl.",Wer beschuldigte Johanna?,Lisa,Jana,sie,sie,F,2,NP2,Lisa,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,9,neutral,NP2-Causality,er,er,"Lisa beschuldigte Thomas, weil er seit einiger Zeit kriminell war und die Sachen stahl.",Wer beschuldigte Thomas? (Lisa / Katharina),accused,AgEvo,7.0,90.0,-2.0,2,kriminell,11.35,9.0,beschuldigte,2.97,6.0,43.75,"Lisa beschuldigte Thomas,
weil_er seit einiger Zeit kriminell_war und die_Sachen stahl.",Wer beschuldigte Thomas?,Lisa,Katharina,sie,sie,F,2,NP2,Lisa,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,10,neutral,NP1-Causality,er,er,"Christian mied Anna, weil er am späten Abend überfordert war und jede Diskussion vermied.",Wer war am späten Abend überfordert? (Christian / Anna),avoided,AgP,7.0,68.0,-1.09,14,überfordert,10.07,11.0,mied,0.3,4.0,43.75,"Christian mied Anna,
weil_er am späten Abend überfordert_war und jede_Diskussion vermied.",Wer war am späten Abend überfordert?,Christian,Anna,er,sie,F,1,NP1,Christian,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,10,neutral,NP1-Causality,er,amb,"Christian mied Matthias, weil er am späten Abend überfordert war und jede Diskussion vermied.",Wer war am späten Abend überfordert? (Christian / Matthias),avoided,AgP,7.0,68.0,-1.09,14,überfordert,10.07,11.0,mied,0.3,4.0,43.75,"Christian mied Matthias,
weil_er am späten Abend überfordert_war und jede_Diskussion vermied.",Wer war am späten Abend überfordert?,Christian,Matthias,er,er,FJ,1,NP1,Christian,left,F,FJ,True,male,male,both_male,NP1-Causality
nonamb,3,10,neutral,NP1-Causality,sie,amb,"Laura mied Anna, weil sie am späten Abend überfordert war und jede Diskussion vermied.",Wer war am späten Abend überfordert? (Laura / Anna),avoided,AgP,7.0,68.0,-1.09,14,überfordert,10.07,11.0,mied,0.3,4.0,43.75,"Laura mied Anna,
weil_sie am späten Abend überfordert_war und jede_Diskussion vermied.",Wer war am späten Abend überfordert?,Laura,Anna,sie,sie,FJ,1,NP1,Laura,left,F,FJ,True,female,female,both_female,NP1-Causality
nonamb,4,10,neutral,NP1-Causality,sie,sie,"Laura mied Matthias, weil sie am späten Abend überfordert war und jede Diskussion vermied.",Wer war am späten Abend überfordert? (Laura / Matthias),avoided,AgP,7.0,68.0,-1.09,14,überfordert,10.07,11.0,mied,0.3,4.0,43.75,"Laura mied Matthias,
weil_sie am späten Abend überfordert_war und jede_Diskussion vermied.",Wer war am späten Abend überfordert?,Laura,Matthias,sie,er,F,1,NP1,Laura,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,10,neutral,NP2-Causality,sie,sie,"Christian mied Anna, weil sie am späten Abend unfreundlich war und die Tür verschloss.",Wer war am späten Abend unfreundlich? (Christian / Anna),avoided,AgP,7.0,68.0,-1.09,14,anspruchsvoll,15.15,13.0,mied,0.3,4.0,43.75,"Christian mied Anna,
weil_sie am späten Abend unfreundlich_war und die_Tür verschloss.",Wer war am späten Abend unfreundlich?,Christian,Anna,er,sie,J,1,NP2,Anna,right,J,J,False,male,female,original,NP2-Causality
nonamb,6,10,neutral,NP2-Causality,er,amb,"Christian mied Matthias, weil er am späten Abend unfreundlich war und die Tür verschloss.",Wer war am späten Abend unfreundlich? (Christian / Matthias),avoided,AgP,7.0,68.0,-1.09,14,anspruchsvoll,15.15,13.0,mied,0.3,4.0,43.75,"Christian mied Matthias,
weil_er am späten Abend unfreundlich_war und die_Tür verschloss.",Wer war am späten Abend unfreundlich?,Christian,Matthias,er,er,FJ,1,NP2,Matthias,right,J,FJ,True,male,male,both_male,NP2-Causality
nonamb,7,10,neutral,NP2-Causality,sie,amb,"Laura mied Anna, weil sie am späten Abend unfreundlich war und die Tür verschloss.",Wer war am späten Abend unfreundlich? (Laura / Anna),avoided,AgP,7.0,68.0,-1.09,14,anspruchsvoll,15.15,13.0,mied,0.3,4.0,43.75,"Laura mied Anna,
weil_sie am späten Abend unfreundlich_war und die_Tür verschloss.",Wer war am späten Abend unfreundlich?,Laura,Anna,sie,sie,FJ,1,NP2,Anna,right,J,FJ,True,female,female,both_female,NP2-Causality
nonamb,8,10,neutral,NP2-Causality,er,er,"Laura mied Matthias, weil er am späten Abend unfreundlich war und die Tür verschloss.",Wer war am späten Abend unfreundlich? (Laura / Matthias),avoided,AgP,7.0,68.0,-1.09,14,anspruchsvoll,15.15,13.0,mied,0.3,4.0,43.75,"Laura mied Matthias,
weil_er am späten Abend unfreundlich_war und die_Tür verschloss.",Wer war am späten Abend unfreundlich?,Laura,Matthias,sie,er,J,1,NP2,Matthias,right,J,J,False,female,male,swapped,NP2-Causality
nonamb,1,11,neutral,NP1-Causality,er,er,"Uwe beleidigte Nicole, weil er am frühen Abend müde war und keine Geduld hatte.",Was tat Uwe? (beleidigte Nicole / schätzte Lena),affronted,StimExp,9.0,30.0,-1.0,12,empört,5.68,6.0,beleidigte,0.73,10.0,75.0,"Uwe beleidigte Nicole,
weil_er am frühen Abend müde_war und keine_Geduld hatte.",Was tat Uwe?,beleidigte Nicole,schätzte Lena,,,F,4,NP1,beleidigte Nicole,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,11,neutral,NP1-Causality,er,amb,"Uwe beleidigte Klaus, weil er am frühen Abend müde war und keine Geduld hatte.",Was tat Uwe? (beleidigte Klaus / schlug Alexander),affronted,StimExp,9.0,30.0,-1.0,12,empört,5.68,6.0,beleidigte,0.73,10.0,75.0,"Uwe beleidigte Klaus,
weil_er am frühen Abend müde_war und keine_Geduld hatte.",Was tat Uwe?,beleidigte Klaus,schlug Alexander,,,F,4,NP1,beleidigte Klaus,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,11,neutral,NP1-Causality,sie,amb,"Sarah beleidigte Nicole, weil sie am frühen Abend müde war und keine Geduld hatte.",Was tat Sarah? (beleidigte Nicole / versorgte Nina),affronted,StimExp,9.0,30.0,-1.0,12,empört,5.68,6.0,beleidigte,0.73,10.0,75.0,"Sarah beleidigte Nicole,
weil_sie am frühen Abend müde_war und keine_Geduld hatte.",Was tat Sarah?,beleidigte Nicole,versorgte Nina,,,F,4,NP1,beleidigte Nicole,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,11,neutral,NP1-Causality,sie,sie,"Sarah beleidigte Klaus, weil sie am frühen Abend müde war und keine Geduld hatte.",Was tat Sarah? (beleidigte Klaus / faszinierte Martina),affronted,StimExp,9.0,30.0,-1.0,12,empört,5.68,6.0,beleidigte,0.73,10.0,75.0,"Sarah beleidigte Klaus,
weil_sie am frühen Abend müde_war und keine_Geduld hatte.",Was tat Sarah?,beleidigte Klaus,faszinierte Martina,,,F,4,NP1,beleidigte Klaus,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,11,neutral,NP2-Causality,sie,sie,"Uwe beleidigte Nicole, weil sie am frühen Abend nervig war und den Streit anfing.",Was tat Uwe? (beleidigte Nicole / elektrisierte Christian),affronted,StimExp,9.0,30.0,-1.0,12,penetrant,1.56,9.0,beleidigte,0.73,10.0,75.0,"Uwe beleidigte Nicole,
weil_sie am frühen Abend nervig_war und den_Streit anfing.",Was tat Uwe?,beleidigte Nicole,elektrisierte Christian,,,F,4,NP2,beleidigte Nicole,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,11,neutral,NP2-Causality,er,amb,"Uwe beleidigte Klaus, weil er am frühen Abend nervig war und den Streit anfing.",Was tat Uwe? (beleidigte Klaus / belohnte Klaus),affronted,StimExp,9.0,30.0,-1.0,12,penetrant,1.56,9.0,beleidigte,0.73,10.0,75.0,"Uwe beleidigte Klaus,
weil_er am frühen Abend nervig_war und den_Streit anfing.",Was tat Uwe?,beleidigte Klaus,belohnte Klaus,,,F,4,NP2,beleidigte Klaus,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,11,neutral,NP2-Causality,sie,amb,"Sarah beleidigte Nicole, weil sie am frühen Abend nervig war und den Streit anfing.",Was tat Sarah? (beleidigte Nicole / führte Lena),affronted,StimExp,9.0,30.0,-1.0,12,penetrant,1.56,9.0,beleidigte,0.73,10.0,75.0,"Sarah beleidigte Nicole,
weil_sie am frühen Abend nervig_war und den_Streit anfing.",Was tat Sarah?,beleidigte Nicole,führte Lena,,,F,4,NP2,beleidigte Nicole,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,11,neutral,NP2-Causality,er,er,"Sarah beleidigte Klaus, weil er am frühen Abend nervig war und den Streit anfing.",Was tat Sarah? (beleidigte Klaus / traf Wolfgang),affronted,StimExp,9.0,30.0,-1.0,12,penetrant,1.56,9.0,beleidigte,0.73,10.0,75.0,"Sarah beleidigte Klaus,
weil_er am frühen Abend nervig_war und den_Streit anfing.",Was tat Sarah?,beleidigte Klaus,traf Wolfgang,,,F,4,NP2,beleidigte Klaus,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,12,neutral,NP1-Causality,er,er,"Hans beichtete Lena, weil er seit langer Zeit schuldbewusst war und eine Last trug.",Was trug er? (eine Last / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verzweifelt,16.17,11.0,beichtete,7.55,11.0,50.0,"Hans beichtete Lena,
weil_er seit langer Zeit schuldbewusst_war und eine_Last trug.",Was trug er?,eine Last,ein Signal,,,F,6,NP1,eine Last,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,12,neutral,NP1-Causality,er,amb,"Hans beichtete Wolfgang, weil er seit langer Zeit schuldbewusst war und eine Last trug.",Was trug er? (eine Last / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verzweifelt,16.17,11.0,beichtete,7.55,11.0,50.0,"Hans beichtete Wolfgang,
weil_er seit langer Zeit schuldbewusst_war und eine_Last trug.",Was trug er?,eine Last,ein Signal,,,F,6,NP1,eine Last,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,12,neutral,NP1-Causality,sie,amb,"Monika beichtete Lena, weil sie seit langer Zeit schuldbewusst war und eine Last trug.",Was trug sie? (eine Last / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verzweifelt,16.17,11.0,beichtete,7.55,11.0,50.0,"Monika beichtete Lena,
weil_sie seit langer Zeit schuldbewusst_war und eine_Last trug.",Was trug sie?,eine Last,ein Signal,,,F,6,NP1,eine Last,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,12,neutral,NP1-Causality,sie,sie,"Monika beichtete Wolfgang, weil sie seit langer Zeit schuldbewusst war und eine Last trug.",Was trug sie? (eine Last / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verzweifelt,16.17,11.0,beichtete,7.55,11.0,50.0,"Monika beichtete Wolfgang,
weil_sie seit langer Zeit schuldbewusst_war und eine_Last trug.",Was trug sie?,eine Last,ein Signal,,,F,6,NP1,eine Last,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,12,neutral,NP2-Causality,sie,sie,"Hans beichtete Lena, weil sie seit langer Zeit verlässlich war und jedes Geheimnis hütete.",Was hütete sie? (jedes Geheimnis / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verschwiegen,5.11,12.0,beichtete,7.55,11.0,50.0,"Hans beichtete Lena,
weil_sie seit langer Zeit verlässlich_war und jedes_Geheimnis hütete.",Was hütete sie?,jedes Geheimnis,ein Signal,,,F,6,NP2,jedes Geheimnis,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,12,neutral,NP2-Causality,er,amb,"Hans beichtete Wolfgang, weil er seit langer Zeit verlässlich war und jedes Geheimnis hütete.",Was hütete er? (jedes Geheimnis / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verschwiegen,5.11,12.0,beichtete,7.55,11.0,50.0,"Hans beichtete Wolfgang,
weil_er seit langer Zeit verlässlich_war und jedes_Geheimnis hütete.",Was hütete er?,jedes Geheimnis,ein Signal,,,F,6,NP2,jedes Geheimnis,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,12,neutral,NP2-Causality,sie,amb,"Monika beichtete Lena, weil sie seit langer Zeit verlässlich war und jedes Geheimnis hütete.",Was hütete sie? (jedes Geheimnis / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verschwiegen,5.11,12.0,beichtete,7.55,11.0,50.0,"Monika beichtete Lena,
weil_sie seit langer Zeit verlässlich_war und jedes_Geheimnis hütete.",Was hütete sie?,jedes Geheimnis,ein Signal,,,F,6,NP2,jedes Geheimnis,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,12,neutral,NP2-Causality,er,er,"Monika beichtete Wolfgang, weil er seit langer Zeit verlässlich war und jedes Geheimnis hütete.",Was hütete er? (jedes Geheimnis / ein Signal),confided in,AgP,8.0,0.0,1.91,5,verschwiegen,5.11,12.0,beichtete,7.55,11.0,50.0,"Monika beichtete Wolfgang,
weil_er seit langer Zeit verlässlich_war und jedes_Geheimnis hütete.",Was hütete er?,jedes Geheimnis,ein Signal,,,F,6,NP2,jedes Geheimnis,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,13,NP1,NP1-Causality,er,er,"Karl langweilte Jana, weil er an diesem Abend eintönig war und den Vortrag wiederholte.",Was tat Karl? (langweilte Jana / mochte Andreas),bored,StimExp,5.0,19.0,-1.64,73,eintönig,2.38,8.0,langweilte,0.29,10.0,75.0,"Karl langweilte Jana,
weil_er an diesem Abend eintönig_war und den_Vortrag wiederholte.",Was tat Karl?,langweilte Jana,mochte Andreas,,,F,4,NP1,langweilte Jana,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,13,NP1,NP1-Causality,er,amb,"Karl langweilte Christian, weil er an diesem Abend eintönig war und den Vortrag wiederholte.",Was tat Karl? (langweilte Christian / verstimmte Klaus),bored,StimExp,5.0,19.0,-1.64,73,eintönig,2.38,8.0,langweilte,0.29,10.0,75.0,"Karl langweilte Christian,
weil_er an diesem Abend eintönig_war und den_Vortrag wiederholte.",Was tat Karl?,langweilte Christian,verstimmte Klaus,,,F,4,NP1,langweilte Christian,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,13,NP1,NP1-Causality,sie,amb,"Nina langweilte Jana, weil sie an diesem Abend eintönig war und den Vortrag wiederholte.",Was tat Nina? (langweilte Jana / imitierte Sarah),bored,StimExp,5.0,19.0,-1.64,73,eintönig,2.38,8.0,langweilte,0.29,10.0,75.0,"Nina langweilte Jana,
weil_sie an diesem Abend eintönig_war und den_Vortrag wiederholte.",Was tat Nina?,langweilte Jana,imitierte Sarah,,,F,4,NP1,langweilte Jana,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,13,NP1,NP1-Causality,sie,sie,"Nina langweilte Christian, weil sie an diesem Abend eintönig war und den Vortrag wiederholte.",Was tat Nina? (langweilte Christian / überwältigte Martin),bored,StimExp,5.0,19.0,-1.64,73,eintönig,2.38,8.0,langweilte,0.29,10.0,75.0,"Nina langweilte Christian,
weil_sie an diesem Abend eintönig_war und den_Vortrag wiederholte.",Was tat Nina?,langweilte Christian,überwältigte Martin,,,F,4,NP1,langweilte Christian,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,13,NP1,NP2-Causality,sie,sie,"Karl langweilte Jana, weil sie an diesem Abend ungeduldig war und das Interesse verlor.",Was tat Karl? (langweilte Jana / missbilligte Anna),bored,StimExp,5.0,19.0,-1.64,73,skeptisch,10.79,9.0,langweilte,0.29,10.0,75.0,"Karl langweilte Jana,
weil_sie an diesem Abend ungeduldig_war und das_Interesse verlor.",Was tat Karl?,langweilte Jana,missbilligte Anna,,,F,4,NP2,langweilte Jana,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,13,NP1,NP2-Causality,er,amb,"Karl langweilte Christian, weil er an diesem Abend ungeduldig war und das Interesse verlor.",Was tat Karl? (langweilte Christian / korrigierte Lena),bored,StimExp,5.0,19.0,-1.64,73,skeptisch,10.79,9.0,langweilte,0.29,10.0,75.0,"Karl langweilte Christian,
weil_er an diesem Abend ungeduldig_war und das_Interesse verlor.",Was tat Karl?,langweilte Christian,korrigierte Lena,,,F,4,NP2,langweilte Christian,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,13,NP1,NP2-Causality,sie,amb,"Nina langweilte Jana, weil sie an diesem Abend ungeduldig war und das Interesse verlor.",Was tat Nina? (langweilte Jana / liebte Tobias),bored,StimExp,5.0,19.0,-1.64,73,skeptisch,10.79,9.0,langweilte,0.29,10.0,75.0,"Nina langweilte Jana,
weil_sie an diesem Abend ungeduldig_war und das_Interesse verlor.",Was tat Nina?,langweilte Jana,liebte Tobias,,,F,4,NP2,langweilte Jana,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,13,NP1,NP2-Causality,er,er,"Nina langweilte Christian, weil er an diesem Abend ungeduldig war und das Interesse verlor.",Was tat Nina? (langweilte Christian / ärgerte Stefan),bored,StimExp,5.0,19.0,-1.64,73,skeptisch,10.79,9.0,langweilte,0.29,10.0,75.0,"Nina langweilte Christian,
weil_er an diesem Abend ungeduldig_war und das_Interesse verlor.",Was tat Nina?,langweilte Christian,ärgerte Stefan,,,F,4,NP2,langweilte Christian,left,F,F,False,female,male,swapped,NP2-Causality
